guid	action	old_text	new_text
03c225ab-5c28-4d69-96a9-7f118f235434	changed	"{n}Když stojí před tímto démoním pánem Abyssu, nějaký vrozený instinkt nutí Arueshalae sklonit kolena. Skloní hlavu, přinucena projevit úctu a podrobení jeho autoritě. Přesto succubus mračí čelo a v očích má tvrdohlavý lesk.{/n} ""Já... Já nepatřím... do Abyss... Věřím v Desnu... Věřím v smrtelníky... A v právo snít o něčem větším než být ovládán monstry jako jsi ty!"" {n}Pomalu, jako by nesla tíhu celé hory na ramenou, se Arueshalae narovnává a vzpurně čelí démonímu pánu.{/n}"	"{n}Když stojí před tímto démoním pánem Abyssu, nějaký vrozený instinkt nutí Arueshalae sklonit kolena. Skloní hlavu, přinucena projevit úctu a podrobení jeho autoritě. Přesto succubus mračí čelo a v očích má tvrdohlavý lesk.{/n} ""Já... Já nepatřím... do Abyss... Věřím v Desnu... Věřím v smrtelníky... A v právo snít o něčem větším než být ovládána monstry jako jsi ty!"" {n}Pomalu, jako by nesla tíhu celé hory na ramenou, se Arueshalae narovnává a vzpurně čelí démonímu pánu.{/n}"
e6a07a87-1a59-4e49-8bf9-2ed3671bf7b1	changed	"""Výborně, sestro! Vždy jsem v tebe věřil! Ve jménu všech bohů světla, kteří chrání Golarion, pošli té bestii, ať zmizí!"""	"""Výborně, sestro! Vždy jsem v tebe věřila! Ve jménu všech bohů světla, kteří chrání Golarion, pošli té bestii, ať zmizí!"""
d6a4a79c-ea56-44c2-8f73-bd1806b6fa39	changed	"""Vlastně to, co říká, dává smysl. Už dřív jsem se divil, jestli ten anděl nebyl poslán, aby kontroloval naše činy a... prořízl nám hrdla, kdybychom nejednali v nejlepším zájmu Iomedae. Co když je to pravda? Nemyslím si, že bohové jsou hloupí. Museli by mít nějaký záložní plán."""	"""Vlastně to, co říká, dává smysl. Už dřív jsem se divila, jestli ten anděl nebyl poslán, aby kontroloval naše činy a... prořízl nám hrdla, kdybychom nejednali v nejlepším zájmu Iomedae. Co když je to pravda? Nemyslím si, že bohové jsou hloupí. Museli by mít nějaký záložní plán."""
8c32f440-c77f-4187-ab30-80f6bb3585f1	same_skip	"""Jaké úžasné stvoření! Jen se podívej, jak napodobuje vzhled ostatních pomocí metamorfózy! Umí sama sebe přetvořit! Mohu s jistotou říct, že se díváme na jedinečný exemplář!"""	"""Jaké úžasné stvoření! Jen se podívej, jak napodobuje vzhled ostatních pomocí metamorfózy! Umí sama sebe přetvořit! Mohu s jistotou říct, že se díváme na jedinečný exemplář!"""
3dd43dc6-61b4-40e0-9080-4fe38164e0db	same_skip	"""Skatologický humor vyvolává pobavení přibližně u padesáti procent obyvatel Golarionu. Při měření jako závislé proměnné má obliba skatologického humoru negativní korelaci s nezávislými proměnnými jako věk, společenské postavení a intelektuální rozvoj."""	"""Skatologický humor vyvolává pobavení přibližně u padesáti procent obyvatel Golarionu. Při měření jako závislé proměnné má obliba skatologického humoru negativní korelaci s nezávislými proměnnými jako věk, společenské postavení a intelektuální rozvoj."""
15f16679-3c26-4d90-a960-9e9bdec9648f	changed	"""Jak podivná metoda analýzy. Nejsem si vědom žádných předchozích pokusů měřit vědecky hnusnost démonů. Nejprve bychom potřebovali stupnici a jednotky měření. Předpokládejme, že tvé výpočty jsou přesné. To by dělalo hnusnost tohoto démona rovnu jedné millinocticule. Pokud je to pravda, kolik 'nocticul' hnusnosti by obsahoval Deskari?"""	"""Jak podivná metoda analýzy. Nejsem si vědoma žádných předchozích pokusů měřit vědecky hnusnost démonů. Nejprve bychom potřebovali stupnici a jednotky měření. Předpokládejme, že tvé výpočty jsou přesné. To by dělalo hnusnost tohoto démona rovnu jedné millinocticule. Pokud je to pravda, kolik 'nocticul' hnusnosti by obsahoval Deskari?"""
b34cf6a3-9788-405c-bacb-4bf22a0a6434	changed	Ó, přál bych si mít tvé štěstí, můj démoní kolego. S touto schopností můžeš provádět všemožné nebezpečné a smrtící experimenty. Kéž bych nebyl omezen svou smrtelností. Je tolik věcí, které bych rád udělal, ale musím se zdržet.	"""Ó, přála bych si mít tvé štěstí, můj démoní kolego. S touto schopností můžeš provádět všemožné nebezpečné a smrtící experimenty. Kéž bych nebyla omezena svou smrtelností. Je tolik věcí, které bych ráda udělala, ale musím se zdržet."""
fab80e8b-60cb-4590-a6aa-9ef466f581f4	changed	Je zřejmé, že královně Galfrey chybí tvůj talent stratégie. Během tvé nepřítomnosti udělala několik chyb, které přivedly Mendevovy křižáky na pokraj zkázy. Je schopnou bojovnicí a dobrou vůdkyní, ale to nestačí. Nikdy to nestačilo, když jde o řešení Worldwoundu. Ty jsi ten, kdo přiklonil váhy ve prospěch Mendeva.	"""Je zřejmé, že královně Galfrey chybí tvůj talent strategie. Během tvé nepřítomnosti udělala několik chyb, které přivedly Mendevovy křižáky na pokraj zkázy. Je schopnou bojovnicí a dobrou vůdkyní, ale to nestačí. Nikdy to nestačilo, když jde o řešení Worldwoundu. Ty jsi ten, kdo přiklonil váhy ve prospěch Mendeva."""
c3543ec2-027c-4f8f-93b8-5716f2700ae6	changed	"""Ne, normálně ne. Avšak toto je dílo Lady Vorlesh. Když objevila mé schopnosti, upoutaly ji. Proto jsme uzavřely dohodu. Dala jsem jí několik mých šípů, aby mohla analyzovat každý zbytkový otisk mé moci, který na nich zůstal. Na oplátku slíbila, že šípy udělá ještě smrtelnější. Její zaříkání mělo dát šípům dokonalou přesnost, aby nikdy neminuly cíl. V tom ohledu byla její kouzla jistě úspěšná. Viděl jsem, jak očarované šípy létaly všemi směry jako hejno vystrašených ptáků, a přesto pokaždé zasáhly cíl."""	"""Ne, normálně ne. Avšak toto je dílo Lady Vorlesh. Když objevila mé schopnosti, upoutaly ji. Proto jsme uzavřely dohodu. Dala jsem jí několik mých šípů, aby mohla analyzovat každý zbytkový otisk mé moci, který na nich zůstal. Na oplátku slíbila, že šípy udělá ještě smrtelnější. Její zaříkání mělo dát šípům dokonalou přesnost, aby nikdy neminuly cíl. V tom ohledu byla její kouzla jistě úspěšná. Viděla jsem, jak očarované šípy létaly všemi směry jako hejno vystrašených ptáků, a přesto pokaždé zasáhly cíl."""
b46c2adb-d4e2-485c-abc8-052b1bcb59d3	changed	"{n}Nocticula nešetří slovy. Její tón nese jasnou hrozbu.{/n} ""Ani nepomysli na to, abys se ho dotkl. Toto je Nahyndrian krystal, stvořený z krve démona-lorda. Obsahuje nesmírnou moc a patří mně. Krystal vznikl z rány, kterou jsem způsobil svým Midnight Bolt. Drž se dál."""	"{n}Nocticula nešetří slovy. Její tón nese jasnou hrozbu.{/n} ""Ani nepomysli na to, abys se ho dotkl. Toto je Nahyndrian krystal, stvořený z krve démona-lorda. Obsahuje nesmírnou moc a patří mně. Krystal vznikl z rány, kterou jsem způsobila svým Midnight Bolt. Drž se dál."""
b01fb9d5-660a-4078-80a9-9a5b65baa0fc	changed	"""Herald of Iomedae se lehko nezabije, ale viděli jsme, jak mu Baphomet vyrval srdce! Srdce, jež neznalo zbabělost, sobectví ani zlomyslnost... Jak se toho mohl pán démonů dotknout? Jeho oheň by ho jistě spálil."""	"""Herald of Iomedae se lehko nezabije, ale viděly jsme, jak mu Baphomet vyrval srdce! Srdce, jež neznalo zbabělost, sobectví ani zlomyslnost... Jak se toho mohl pán démonů dotknout? Jeho oheň by ho jistě spálil."""
06d9de17-37ec-4d11-9f14-b6db883d45ba	changed	"""Všechno se změnilo. Síla mnou proudila a náhle jsem byl spojený se všemi ostatními Strážci. Bylo to, jako kdyby skutečné Wardstony byly spojeny v jediném řetězu... Rád bych věřil, že bychom něco takového mohli znovu učinit!"""	"""Všechno se změnilo. Síla mnou proudila a náhle jsem byla spojená se všemi ostatními Strážci. Bylo to, jako kdyby skutečné Wardstony byly spojeny v jediném řetězu... ráda bych věřila, že bychom něco takového mohli znovu učinit!"""
61762a93-9e02-403f-bcdf-a83e720af119	changed	"""Cokoli bude třeba."" {n}Targona promlouvá s téměř pochmurnou odhodlaností. Její hlas zní smrtící rozhodností.{/n} ""Prošli jsme přes Abyss a viděli tolik zla a bolesti. Dovolili jsme démonům si s námi hrát příliš dlouho, stále se jen bránit a nikdy nestoupnout do útoku. Ale teď, když jsi porazil Baphometa, se vše změnilo. Paní ve Stínu neočekávala, že se věci vyvinou tímto způsobem, ačkoli se snažila skrýt své překvapení."""	"""Cokoli bude třeba."" {n}Targona promlouvá s téměř pochmurnou odhodlaností. Její hlas zní smrtící rozhodností.{/n} ""Prošly jsme přes Abyss a viděly tolik zla a bolesti. Dovolily jsme démonům si s námi hrát příliš dlouho, stále se jen bránit a nikdy nestoupnout do útoku. Ale teď, když jsi porazil Baphometa, se vše změnilo. Paní ve Stínu neočekávala, že se věci vyvinou tímto způsobem, ačkoli se snažila skrýt své překvapení."""
5da7e6ef-258e-4f99-8493-c01fb40497a9	changed	"{n}Wenduag se krutě ušklíbá.{/n} ""Mám nápad. Tahali jsme s sebou celý čas živou démonku. Co kdybychom ji prostě zabili a připevnili k tobě kousek jejího masa? Pak získaš její moc!"""	"{n}Wenduag se krutě ušklíbá.{/n} ""Mám nápad. Tahaly jsme s sebou celý čas živou démonku. Co kdybychom ji prostě zabily a připevnily k tobě kousek jejího masa? Pak získaš její moc!"""
718266a8-18f8-45ec-9425-893839ebc469	changed	{n}Démon zbledne a odvážně zírá na gnóma.{/n} „Spoustu z nich! To chceš slyšet? Ano, spoustu! Svedl jsem je, zabil, okradl, svedl k zradě, odvrátil od víry! Smrtelníci i démoni, muži i ženy! Už confessuju! Co víc po mně chceš? Proč se ptáš na tak hroznou věc?“	"""{n}Démon zbledne a odvážně zírá na gnóma.{/n} „Spoustu z nich! To chceš slyšet? Ano, spoustu! Svedla jsem je, zabila, okradla, svedla k zradě, odvrátila od víry! Smrtelníci i démoni, muži i ženy! Už confessuju! Co víc po mně chceš? Proč se ptáš na tak hroznou věc?“"""
ceba4e11-7d18-4608-b4f0-950ce368217e	changed	„Teď, když viděl, jak se to dělá, můžeš to zkusit sám. I když jsi v zabíjení opravdu dobrý, nikdy neuškodí naučit se novou techniku.“	"""„Teď, když viděla, jak se to dělá, můžeš to zkusit sám. I když jsi v zabíjení opravdu dobrý, nikdy neuškodí naučit se novou techniku.“"""
360bd1a1-2ae1-4af1-80dd-0afc77da9f14	changed	Ale to dělá rozkoš davů ještě sladší. Jsem ten, kdo přežil. Já jsem ta, pro kterou jásali! Nikdy jsem se necítila tak živá.	"""Ale to dělá rozkoš davů ještě sladší. Jsem ta, kdo přežila. Já jsem ta, pro kterou jásali! Nikdy jsem se necítila tak živá."""
2fcad4bb-4945-49b9-9e20-155a14e54f84	changed	"(Arueshalaeův šepot je sotva slyšitelný.) ""Sláva a smrt... To je bojový pokřik zatracených šílenců. Kolikrát jsem ho slyšela, kolikrát jsem ho vykřikla ve stoje v aréně... Utíkám od toho, co jsem udělala. Utíkám co nejrychleji, ale i drobnost mě může vrátit k mé minulosti. Pak se to všechno vrátí a vzpomenu si na všechny hrozné věci, které jsem udělala."""	"(Arueshalaein šepot je sotva slyšitelný.) ""Sláva a smrt... To je bojový pokřik zatracených šílenců. Kolikrát jsem ho slyšela, kolikrát jsem ho vykřikla ve stoje v aréně... Utíkám od toho, co jsem udělala. Utíkám co nejrychleji, ale i drobnost mě může vrátit k mé minulosti. Pak se to všechno vrátí a vzpomenu si na všechny hrozné věci, které jsem udělala."""
6076b30c-7fab-4ebe-a87d-3dad0ca84a65	changed	Ano, udělal jsem mnoho hrozných věcí... a když přemýšlím, kým jsem býval, stydím se. Nejsem pyšný na svou minulost.	"""Ano, udělala jsem mnoho hrozných věcí... a když přemýšlím, kým jsem bývala, stydím se. Nejsem pyšná na svou minulost."""
b8d1d358-15b3-4e5f-adaf-691ff2bc791d	changed	"""Jsem hrdý na své umění a rád si myslím, že jsem pomohl jiným. Ale zabíjím, abych chránil nevinné, ne proto, že bych si užíval vraždění."""	"""Jsem hrdá na své umění a ráda si myslím, že jsem pomohla jiným. Ale zabíjím, abych chránila nevinné, ne proto, že bych si užívala vraždění."""
2f723cf9-bd1e-4789-82c1-1faba5f0e707	changed	"""Byli jsme požádáni, abychom zabili ty malé mephity, a udělali jsme to. Teď nás žádají, abychom udělali další špatnou věc. Už nás nevidí jako křižáky. Vidí nás jako jednoho ze svých."""	"""Byly jsme požádány, abychom zabily ty malé mephity, a udělaly jsme to. Teď nás žádají, abychom udělaly další špatnou věc. Už nás nevidí jako křižáky. Vidí nás jako jednu ze svých."""
d89e987e-ace0-4079-95b6-0822f778a067	changed	"""Jsem si jist, že věřím v odpuštění a vykoupení, ale já tak toužím toho muže zabít, a ani bych toho nelitoval. {name}, opravdu budeme stát a sledovat tu zvěrstvo?"""	"""Jsem si jistá, že věřím v odpuštění a vykoupení, ale já tak toužím toho muže zabít, a ani bych toho nelitovala. {name}, opravdu budeme stát a sledovat tu zvěrstvo?"""
eac8bec9-9ff3-4660-b2be-e5b38f5c4f39	same_skip	"""Udělal jsi chybu, když jsi se snažil smlouvat s {mf|pán|paní}. Chceš jako platbu život? Co kdybychom ti nechali ten tvůj? To je více než rozumné!"""	"""Udělal jsi chybu, když jsi se snažil smlouvat s {mf|pán|paní}. Chceš jako platbu život? Co kdybychom ti nechali ten tvůj? To je více než rozumné!"""
909ff5cb-cc14-4201-b63f-e1a69817e8a1	changed	"""Mohl bych se také naučit některá z vašich tajemství? Jsem ochoten zaplatit jakoukoli cenu! Co musím udělat? Objímat stromy? Pít z potoka? Mýt se jen v padajícím dešti? Jsem připraven na cokoli!"""	"""Mohla bych se také naučit některá z vašich tajemství? Jsem ochotna zaplatit jakoukoli cenu! Co musím udělat? Objímat stromy? Pít z potoka? Mýt se jen v padajícím dešti? Jsem připravená na cokoli!"""
25fcc127-cf5b-43e6-92e8-1209b0bbf66e	changed	"(Wenduagův posměšný úsměv nemůže skrýt její úžas.) ""Zdá se, že kněží nezvládli úplné vykastrovat tvého ducha. Dobrá, odříkej si modlitby — ale pamatuj, jestli se mě odvážíš vyhrožovat podruhé, budeme bojovat do smrti."" (Lovkyně se demonstrativně odvrátí od kněze, který její slova ignoruje a nyní tiše šeptá modlitbu s plným soustředěním.)"	"(Wenduagin posměšný úsměv nemůže skrýt její úžas.) ""Zdá se, že kněží nezvládli úplné vykastrovat tvého ducha. Dobrá, odříkej si modlitby — ale pamatuj, jestli se mě odvážíš vyhrožovat podruhé, budeme bojovat do smrti."" (Lovkyně se demonstrativně odvrátí od kněze, který její slova ignoruje a nyní tiše šeptá modlitbu s plným soustředěním.)"
c5d69576-0a3b-489d-95f2-1c5da3a5fddf	changed	"{n}Ember se zamračí a vážně pohlédne na Camelliu.{/n} ""Ale bál se. A tolik trpěl."""	"{n}Ember se zamračí a vážně pohlédne na Camelliu.{/n} ""Ale bála se. A tolik trpěla."""
b26c0860-ef21-41c1-ae10-356c113514c4	changed	"(Ember sklesle hledí na Kyadovy pozůstatky.) ""Proč jsi mu ublížil? Byl dobrý, jen se bál. Ale nebyl zbabělec — přišel sem, že by se staral o tvůj hrob? A ty jsi ho zabil."""	"(Ember sklesle hledí na Kyadovy pozůstatky.) ""Proč jsi mu ublížil? Byl dobrý, jen se bál. Ale nebyl zbabělec — přišla sem, že by se staral o tvůj hrob? A ty jsi ho zabil."""
97005239-c66f-41a1-81e4-53c66ebfef04	changed	"""Zákon? Kašlu na zákon. Věděl jsi, že Velitel a já jsme velmi blízcí? Kdybych ho/ji požádala, aby tě ke mně vydal, myslíš, že by {mf|on|ona} mi odmítl? Kvůli nějakému ubohému zbabělci, který byl přistižen při spolupráci s démony?"" {n}Wenduagův hlas je domýšlivý a posměšný. Dívá se na tebe očekávavě, oči jí jiskří pobavením.{/n}"	"""Zákon? Kašlu na zákon. Věděl jsi, že Velitel a já jsme velmi blízcí? Kdybych ho/ji požádala, aby tě ke mně vydal, myslíš, že by {mf|on|ona} mi odmítl? Kvůli nějakému ubohému zbabělci, který byl přistižen při spolupráci s démony?"" {n}Wenduagin hlas je domýšlivý a posměšný. Dívá se na tebe očekávavě, oči jí jiskří pobavením.{/n}"
c4cb1c19-52ca-4cdb-8033-751e0e7b7c97	changed	"""Proč bych ho měla litovat? Nikdo mě nikdy nelitoval, a tento zbabělec byl zřejmě celý život rozmazlován."" {n}Wenduagův hlas zní nízko a hrozivě, přesto se jí na rtech mihne posměšný úšklebek.{/n} ""Víš, jak vypadá život podzemního lovce, hochu? Každý den vycházíš do tmy plné hladových tlam, ostrých drápů a jedovatých bodců."""	"""Proč bych ho měla litovat? Nikdo mě nikdy nelitoval, a tento zbabělec byl zřejmě celý život rozmazlován."" {n}Wenduagin hlas zní nízko a hrozivě, přesto se jí na rtech mihne posměšný úšklebek.{/n} ""Víš, jak vypadá život podzemního lovce, hochu? Každý den vycházíš do tmy plné hladových tlam, ostrých drápů a jedovatých bodců."""
